C8D593AF,ui_TUM_Co-OpDamageTitle
C287BFF8,Sounds:vo_level_battlemode:BAM_21200_1_Eggman_x_x_Ahhhh-Sonic
BE07AA82,Sounds:vo_level_battlemode:BAM_21201_1_Eggman_x_x_Bye-Bye-Soni
6FC5878F,Sounds:vo_level_battlemode:BAM_21202_1_Eggman_x_x_Down-goes-Ta
435C4079,Sounds:vo_level_battlemode:BAM_21203_1_Eggman_x_x_Tails-is-dea
6E23F092,Sounds:vo_level_battlemode:BAM_21204_20_Eggman_x_x_Knuckles-has
2F7BABD7,Sounds:vo_level_battlemode:BAM_21205_20_Eggman_x_x_Thats-it-fo
564CBD7B,Sounds:vo_level_battlemode:BAM_21206_20_Eggman_x_x_Amy-is-dead
70602F96,Sounds:vo_level_battlemode:BAM_21207_1_Eggman_x_x_Amy-is-out
98D7F9C4,Sounds:vo_level_battlemode:BAM_21208_1_Eggman_x_x_Player-one-h
AA07394E,Sounds:vo_level_battlemode:BAM_21209_1_Eggman_x_x_Players-two
36C32759,Sounds:vo_level_battlemode:BAM_21210_1_Eggman_x_x_Player-three
1BD7E3EF,Sounds:vo_level_battlemode:BAM_21211_1_Eggman_x_x_Player-four
C7226666,Sounds:vo_level_battlemode:BAM_21212_1_Eggman_x_x_Sonic-is-fal
5BB0D0B3,Sounds:vo_level_battlemode:BAM_21213_1_Eggman_x_x_Tails-is-fal
424A0FA2,Sounds:vo_level_battlemode:BAM_21214_1_Eggman_x_x_Amy-is-falli
20FF40EB,Sounds:vo_level_battlemode:BAM_21215_1_Eggman_x_x_Knuckles-is
B87FA88E,Sounds:vo_level_battlemode:BAM_21216_1_Eggman_x_x_Sonic-is-los
EE3A4988,Sounds:vo_level_battlemode:BAM_21217_20_Eggman_x_x_Tails-is-sta
BF8F5854,Sounds:vo_level_battlemode:BAM_21218_1_Eggman_x_x_Amy-is-losin
5F42FB89,Sounds:vo_level_battlemode:BAM_21219_1_Eggman_x_x_Knuckles-is
2E39E5E2,Sounds:vo_level_battlemode:BAM_21220_1_Eggman_x_x_Player-one-i
7703C5F3,Sounds:vo_level_battlemode:BAM_21221_1_Eggman_x_x_Player-two-i
E90516FC,Sounds:vo_level_battlemode:BAM_21222_1_Eggman_x_x_Player-three
BD098543,Sounds:vo_level_battlemode:BAM_21223_1_Eggman_x_x_Player-four
2A4CC7B4,Sounds:vo_level_battlemode:BAM_21224_1_Eggman_x_x_Sonic-is-sta
C499C8B5,Sounds:vo_level_battlemode:BAM_21225_20_Eggman_x_x_Tails-is-sli
DF6884E4,Sounds:vo_level_battlemode:BAM_21226_1_Eggman_x_x_Amy-is-no-in
86212647,Sounds:vo_level_battlemode:BAM_21227_1_Eggman_x_x_Knuckles-is
A98610EA,Sounds:vo_level_battlemode:BAM_21228_1_Eggman_x_x_Player-one
67AB8C73,Sounds:vo_level_battlemode:BAM_21229_1_Eggman_x_x_Player-two
35A8DD63,Sounds:vo_level_battlemode:BAM_21230_1_Eggman_x_x_Player-three
B1910732,Sounds:vo_level_battlemode:BAM_21231_20_Eggman_x_x_Player-four
2169415E,Sounds:vo_level_battlemode:BAM_21232_1_Eggman_x_x_I-smell-some
DE4723DD,Sounds:vo_level_battlemode:BAM_21233_1_Eggman_x_x_I-see-someon
D0C40A87,Sounds:vo_level_battlemode:BAM_21234_1_Eggman_x_x_Amy-you-are
3CAFAA99,Sounds:vo_level_battlemode:BAM_21235_1_Eggman_x_x_Knuckles-you
F6E10C2B,Sounds:vo_level_battlemode:BAM_21236_1_Eggman_x_x_Sonic-is-sta
4832DF74,Sounds:vo_level_battlemode:BAM_21237_1_Eggman_x_x_Tails-is-gai
C8A819B6,Sounds:vo_level_battlemode:BAM_21238_1_Eggman_x_x_Amy-is-catch
825ACD0B,Sounds:vo_level_battlemode:BAM_21239_1_Eggman_x_x_Knuckles-is
D23DCED3,Sounds:vo_level_battlemode:BAM_21240_1_Eggman_x_x_Sonic-has-ta
B81AE9B0,Sounds:vo_level_battlemode:BAM_21241_1_Eggman_x_x_Here-comes-S
2D2D6260,Sounds:vo_level_battlemode:BAM_21242_1_Eggman_x_x_Sonic-is-doi
EBB9CD26,Sounds:vo_level_battlemode:BAM_21243_1_Eggman_x_x_Tails-is-abo
FFAF01E4,Sounds:vo_level_battlemode:BAM_21244_1_Eggman_x_x_Tails-is-gai
B3627F2F,Sounds:vo_level_battlemode:BAM_21245_1_Eggman_x_x_Tails-is-sta
00F652EC,Sounds:vo_level_battlemode:BAM_21246_1_Eggman_x_x_Tails-is-sta
BF4D37F7,Sounds:vo_level_battlemode:BAM_21247_1_Eggman_x_x_Amy-is-on-he
1A970885,Sounds:vo_level_battlemode:BAM_21248_1_Eggman_x_x_Amy-is-takin
EA40F40B,Sounds:vo_level_battlemode:BAM_21249_1_Eggman_x_x_The-new-lead
6C8639AE,Sounds:vo_level_battlemode:BAM_21250_1_Eggman_x_x_Amy-is-doing
EB3E22C0,Sounds:vo_level_battlemode:BAM_21251_1_Eggman_x_x_Knuckles-ris
4E859042,Sounds:vo_level_battlemode:BAM_21252_1_Eggman_x_x_Awesome-play
1B6EF548,Sounds:vo_level_battlemode:BAM_21253_1_Eggman_x_x_Kncukles-is
7018C1FE,Sounds:vo_level_battlemode:BAM_21254_1_Eggman_x_x_Playing-one
52FA5623,Sounds:vo_level_battlemode:BAM_21255_1_Eggman_x_x_Player-one-h
0EF48606,Sounds:vo_level_battlemode:BAM_21256_1_Eggman_x_x_Playing-two
B8545BF1,Sounds:vo_level_battlemode:BAM_21257_1_Eggman_x_x_Player-two-h
907A28F5,Sounds:vo_level_battlemode:BAM_21258_1_Eggman_x_x_Playing-thre
9C1A1EE6,Sounds:vo_level_battlemode:BAM_21259_1_Eggman_x_x_Player-three
63EB63C9,Sounds:vo_level_battlemode:BAM_21260_1_Eggman_x_x_Playing-four
C902A569,Sounds:vo_level_battlemode:BAM_21261_1_Eggman_x_x_Player-four
76A9155C,Sounds:vo_level_battlemode:BAM_21262_1_Eggman_x_x_I-like-what
ACCC0705,Sounds:vo_level_battlemode:BAM_21263_1_Eggman_x_x_Player-two-i
538BBF4F,Sounds:vo_level_battlemode:BAM_21264_1_Eggman_x_x_Player-three
E39633B7,Sounds:vo_level_battlemode:BAM_21265_1_Eggman_x_x_Player-four
23AC1CCD,Sounds:vo_level_battlemode:BAM_21266_1_Eggman_x_x_Sonic-is-tak
4D20078C,Sounds:vo_level_battlemode:BAM_21267_1_Eggman_x_x_Sonic-is-tak
F20E752A,Sounds:vo_level_battlemode:BAM_21268_1_Eggman_x_x_Sonic-you-ar
C1E52155,Sounds:vo_level_battlemode:BAM_21269_1_Eggman_x_x_Tails-is-tak
3CB3CC6A,Sounds:vo_level_battlemode:BAM_21270_1_Eggman_x_x_Tails-is-hit
458FC893,Sounds:vo_level_battlemode:BAM_21271_1_Eggman_x_x_Is-Tails-eve
15ADC59D,Sounds:vo_level_battlemode:BAM_21272_1_Eggman_x_x_Amy-is-hit
1A2BD55A,Sounds:vo_level_battlemode:BAM_21273_1_Eggman_x_x_Amy-is-hit-a
BB8AB26D,Sounds:vo_level_battlemode:BAM_21274_1_Eggman_x_x_Amy-is-takin
9CA61D2C,Sounds:vo_level_battlemode:BAM_21275_1_Eggman_x_x_Knuckles-is
962FA8C4,Sounds:vo_level_battlemode:BAM_21276_1_Eggman_x_x_How-many-hit
D72F185D,Sounds:vo_level_battlemode:BAM_21277_1_Eggman_x_x_Knuckles-yo
66A061E2,Sounds:vo_level_battlemode:BAM_21278_1_Eggman_x_x_Um-player-o
E6534D99,Sounds:vo_level_battlemode:BAM_21279_1_Eggman_x_x_Player-one-t
174BCC60,Sounds:vo_level_battlemode:BAM_21280_1_Eggman_x_x_Player-two-i
A5FE3B7D,Sounds:vo_level_battlemode:BAM_21281_1_Eggman_x_x_Hey-player
E7C1042E,Sounds:vo_level_battlemode:BAM_21282_1_Eggman_x_x_Player-three
894D1F6F,Sounds:vo_level_battlemode:BAM_21283_1_Eggman_x_x_Player-three
920383B7,Sounds:vo_level_battlemode:BAM_21284_1_Eggman_x_x_Ouch-player
9D4DB8FA,Sounds:vo_level_battlemode:BAM_21285_1_Eggman_x_x_Player-four
E45143D7,Sounds:vo_level_battlemode:BAM_21286_1_Eggman_x_x_Go-Sonic-Go
3D60C74A,Sounds:vo_level_battlemode:BAM_21287_1_Eggman_x_x_Sonic-on-the
57B4AFF1,Sounds:vo_level_battlemode:BAM_21288_1_Eggman_x_x_Sonic-is-on
C9F6C7F3,Sounds:vo_level_battlemode:BAM_21289_1_Eggman_x_x_Tails-is-tak
625FD7B6,Sounds:vo_level_battlemode:BAM_21290_1_Eggman_x_x_Whoa-Tails
43EE5CF3,Sounds:vo_level_battlemode:BAM_21291_1_Eggman_x_x_Tails-is-sma
959F5929,Sounds:vo_level_battlemode:BAM_21292_1_Eggman_x_x_Amy-is-the-g
DA1B7970,Sounds:vo_level_battlemode:BAM_21293_1_Eggman_x_x_Amy-goes-off
F077130D,Sounds:vo_level_battlemode:BAM_21294_1_Eggman_x_x_Amy-has-hitt
988773D4,Sounds:vo_level_battlemode:BAM_21295_1_Eggman_x_x_Knuckles-fi
3E4B7FE3,Sounds:vo_level_battlemode:BAM_21296_1_Eggman_x_x_Knuckles-sho
F737DD0E,Sounds:vo_level_battlemode:BAM_21297_1_Eggman_x_x_Knuckles-is
4268BDD7,Sounds:vo_level_battlemode:BAM_21298_1_Eggman_x_x_Look-at-thos
E817CF2B,Sounds:vo_level_battlemode:BAM_21299_1_Eggman_x_x_Lands-anothe
4E55C6FC,Sounds:vo_level_battlemode:BAM_21300_1_Eggman_x_x_Player-one-i
176FE6ED,Sounds:vo_level_battlemode:BAM_21301_1_Eggman_x_x_Player-two-i
896935E2,Sounds:vo_level_battlemode:BAM_21302_1_Eggman_x_x_Player-three
61A44EDC,Sounds:vo_level_battlemode:BAM_21303_1_Eggman_x_x_Player-four
2F14ADB9,Sounds:vo_level_battlemode:BAM_21304_1_Eggman_x_x_Player-one-i
16072C93,Sounds:vo_level_battlemode:BAM_21305_1_Eggman_x_x_Look-at-play
A5930150,Sounds:vo_level_battlemode:BAM_21306_1_Eggman_x_x_Look-at-play
CB1F1A11,Sounds:vo_level_battlemode:BAM_21307_1_Eggman_x_x_Look-at-play
DB488A1D,Sounds:vo_level_battlemode:BAM_21308_1_Eggman_x_x_Look-at-play
9887C5B5,Sounds:vo_level_battlemode:BAM_21309_1_Eggman_x_x_Would-you-de
18FFEA07,Sounds:vo_level_battlemode:BAM_21310_1_Eggman_x_x_Sonic-are-y
92CD597B,Sounds:vo_level_battlemode:BAM_21311_1_Eggman_x_x_Tails-looks
61C83467,Sounds:vo_level_battlemode:BAM_21312_1_Eggman_x_x_Amy-do-you
138E0D49,Sounds:vo_level_battlemode:BAM_21313_1_Eggman_x_x_Knuckles-ho
FD5C3F87,Sounds:vo_level_battlemode:BAM_21314_1_Eggman_x_x_I-smell-some
AE45A2C0,Sounds:vo_level_battlemode:BAM_21315_1_Eggman_x_x_Really-You
A67815B9,Sounds:vo_level_battlemode:BAM_21316_1_Eggman_x_x_Is-anyone-go
15386115,Sounds:vo_level_battlemode:BAM_21317_1_Eggman_x_x_There-is-som
5E08B471,Sounds:vo_level_battlemode:BAM_21318_1_Eggman_x_x_Does-anyone
46968588,Sounds:vo_level_battlemode:BAM_21319_1_Eggman_x_x_I-love-destr
C4A73B8A,Sounds:vo_level_battlemode:BAM_21320_1_Eggman_x_x_Errrryou
698BE8EC,Sounds:vo_level_battlemode:BAM_21321_1_Eggman_x_x_Waitingw
D4F20C7D,Sounds:vo_level_battlemode:BAM_21322_1_Eggman_x_x_I-wonder-wha
38FA9743,Sounds:vo_level_battlemode:BAM_21323_1_Eggman_x_x_Come-on-You
F40A24FA,Sounds:vo_level_battlemode:BAM_21324_1_Eggman_x_x_Are-you-goin
B53742E9,Sounds:vo_level_battlemode:BAM_21325_1_Eggman_x_x_Player-one
42A5ED28,Sounds:vo_level_battlemode:BAM_21326_20_Eggman_x_x_Player-two
2CB09763,Sounds:vo_level_battlemode:BAM_21327_1_Eggman_x_x_Plauyer-thre
1BC2B81A,Sounds:vo_level_battlemode:BAM_21328_1_Eggman_x_x_Player-four
CE3BC3C2,Sounds:vo_level_battlemode:BAM_21329_1_Eggman_x_x_You-are-driv
9A23E489,Sounds:vo_level_battlemode:BAM_21330_1_Eggman_x_x_The-anticiap
ED4E818E,Sounds:vo_level_battlemode:BAM_21331_1_Eggman_x_x_I-spy-someth
FEE438FE,Sounds:vo_level_battlemode:BAM_21332_20_Eggman_x_x_Do-you-NOT-s
18810684,Sounds:vo_level_battlemode:BAM_21333_1_Eggman_x_x_Okay-okay-h
0496CB36,Sounds:vo_level_battlemode:BAM_21334_1_Eggman_x_x_Lets-get-th
C7CB111C,Sounds:vo_level_battlemode:BAM_21335_1_Eggman_x_x_This-is-the
41D37E79,Sounds:vo_level_battlemode:BAM_21336_1_Eggman_x_x_Readyset
DE2AFDF5,Sounds:vo_level_battlemode:BAM_21337_1_Eggman_x_x_Lets-get-re
3EF8AA53,Sounds:vo_level_battlemode:BAM_21338_1_Eggman_x_x_Let-the-matc
0FFE94BA,Sounds:vo_level_battlemode:BAM_21339_1_Eggman_x_x_On-your-mark
9B698DE1,Sounds:vo_level_battlemode:BAM_21340_1_Eggman_x_x_Prepare-to-s
EAB30833,Sounds:vo_level_battlemode:BAM_21341_1_Eggman_x_x_The-match-is
592725F0,Sounds:vo_level_battlemode:BAM_21342_1_Eggman_x_x_The-match-is
D1E511A0,Sounds:vo_level_battlemode:BAM_21343_20_Eggman_x_x_Ive-been-wa
2DBA80E6,Sounds:vo_level_battlemode:BAM_21344_1_Eggman_x_x_Alright-ever
5CC1CC98,Sounds:vo_level_battlemode:BAM_21345_1_Eggman_x_x_Everyone-rea
B17F1316,Sounds:vo_level_battlemode:BAM_21346_1_Eggman_x_x_Everyone-in
8D8A3072,Sounds:vo_level_battlemode:BAM_21347_1_Eggman_x_x_Starting
C7F02126,Sounds:vo_level_battlemode:BAM_21348_1_Eggman_x_x_Round-one
47D4108F,Sounds:vo_level_battlemode:BAM_21349_1_Eggman_x_x_Wave-one-Go
5C8C0D53,Sounds:vo_level_battlemode:BAM_21350_1_Eggman_x_x_Its-startin
B989C38E,Sounds:vo_level_battlemode:BAM_21351_1_Eggman_x_x_Time-to-batt
B0984194,Sounds:vo_level_battlemode:BAM_21352_1_Eggman_x_x_Start-Match
9E50094E,Sounds:vo_level_battlemode:BAM_21371_1_Eggman_x_x_The-last-wav
4DF0A813,Sounds:vo_level_battlemode:BAM_21372_20_Eggman_x_x_This-is-the
A790DAD5,Sounds:vo_level_battlemode:BAM_21373_1_Eggman_x_x_Prepare-for
817AC50C,Sounds:vo_level_battlemode:BAM_21374_1_Eggman_x_x_Final-wave
0DD56A0A,Sounds:vo_level_battlemode:BAM_21375_20_Eggman_x_x_FINAL-WAVE
2CB1C356,Sounds:vo_level_battlemode:BAM_21376_20_Eggman_x_x_This-is-the
B34D5652,Sounds:vo_level_battlemode:BAM_21377_1_Eggman_x_x_Game-has-end
30CE206C,Sounds:vo_level_battlemode:BAM_21378_20_Eggman_x_x_Level-Comple
3F8A779C,Sounds:vo_level_battlemode:BAM_21379_1_Eggman_x_x_Its-over
44DD3B91,Sounds:vo_level_battlemode:BAM_21380_20_Eggman_x_x_Thats-it-W
B5BCB9B5,Sounds:vo_level_battlemode:BAM_21387_1_Eggman_x_x_Players-four
3E8BE373,Sounds:vo_level_battlemode:BAM_21388_1_Eggman_x_x_Sonic-is-lef
A21955A6,Sounds:vo_level_battlemode:BAM_21389_1_Eggman_x_x_Tails-is-lef
9F693B4B,Sounds:vo_level_battlemode:BAM_21390_1_Eggman_x_x_Amy-is-left
C95CFDA2,Sounds:vo_level_battlemode:BAM_21391_1_Eggman_x_x_Knuckles-is
9F57E58B,Sounds:vo_level_battlemode:BAM_21392_1_Eggman_x_x_Player-one-i
DACD4481,Sounds:vo_level_battlemode:BAM_21393_20_Eggman_x_x_Player-two-i
392A7DD0,Sounds:vo_level_battlemode:BAM_21394_1_Eggman_x_x_Player-three
F2745EA6,Sounds:vo_level_battlemode:BAM_21395_1_Eggman_x_x_Player-four
7F77481C,Sounds:vo_level_battlemode:BAM_21396_1_Eggman_x_x_Sonic-is-the
F78E783B,Sounds:vo_level_battlemode:BAM_21397_1_Eggman_x_x_Amy-is-the-o
9175FB58,Sounds:vo_level_battlemode:BAM_21398_20_Eggman_x_x_Tails-is-the
9C75D01E,Sounds:vo_level_battlemode:BAM_21399_1_Eggman_x_x_Knuckles-is
4F1E88F0,Sounds:vo_level_battlemode:BAM_21400_1_Eggman_x_x_There-is-onl
5688E048,Sounds:vo_level_battlemode:BAM_21401_1_Eggman_x_x_Great-work-S
16A5BCC3,Sounds:vo_level_battlemode:BAM_21402_1_Eggman_x_x_Great-work-A
15F44369,Sounds:vo_level_battlemode:BAM_21403_1_Eggman_x_x_Great-work-T
4A29081A,Sounds:vo_level_battlemode:BAM_21404_1_Eggman_x_x_Great-work-K
5A7B33BB,Sounds:vo_level_battlemode:BAM_21405_1_Eggman_x_x_And-there-wa
C216828F,Sounds:vo_level_battlemode:BAM_21406_1_Eggman_x_x_Only-one-lef
2BDAD7E2,Sounds:vo_level_battlemode:BAM_21407_1_Eggman_x_x_There-can-on
AB6B78B4,Sounds:vo_level_battlemode:BAM_21408_1_Eggman_x_x_Wow-Only-on
271B553F,Sounds:vo_level_battlemode:BAM_21409_1_Eggman_x_x_Sonic-scores
6DF8D1B6,Sounds:vo_level_battlemode:BAM_21410_1_Eggman_x_x_Somehow-Tail
B55E8AB1,Sounds:vo_level_battlemode:BAM_21411_1_Eggman_x_x_Amy-just-sco
2030F51C,Sounds:vo_level_battlemode:BAM_21412_1_Eggman_x_x_Knuckles-sco
177BF3F0,Sounds:vo_level_battlemode:BAM_21413_1_Eggman_x_x_Someone-got
6C7E93E1,Sounds:vo_level_battlemode:BAM_21414_1_Eggman_x_x_Boom-Ball-o
48447F3B,Sounds:vo_level_battlemode:BAM_21415_1_Eggman_x_x_Player-one-w
CC6669A8,Sounds:vo_level_battlemode:BAM_21416_1_Eggman_x_x_Player-two-w
7577B146,Sounds:vo_level_battlemode:BAM_21417_1_Eggman_x_x_Player-three
AC5F668A,Sounds:vo_level_battlemode:BAM_21418_1_Eggman_x_x_Player-four
3FECAD10,Sounds:vo_level_battlemode:BAM_21353_1_Eggman_x_x_Whoah-playe
E72FD636,Sounds:vo_level_battlemode:BAM_21354_1_Eggman_x_x_Whoah-playe
003270A1,Sounds:vo_level_battlemode:BAM_21355_1_Eggman_x_x_Whoah-playe
F2659D59,Sounds:vo_level_battlemode:BAM_21356_1_Eggman_x_x_Whoah-playe
EBC317D8,Sounds:vo_level_battlemode:BAM_21357_1_Eggman_x_x_Sonic-change
098A2A40,Sounds:vo_level_battlemode:BAM_21358_1_Eggman_x_x_Tails-change
41EB4AB3,Sounds:vo_level_battlemode:BAM_21359_1_Eggman_x_x_Amy-changed
132D6ECC,Sounds:vo_level_battlemode:BAM_21360_1_Eggman_x_x_Knuckles-cha
61038EB9,Sounds:vo_level_battlemode:BAM_21361_20_Eggman_x_x_Changed-the
AA3DF225,Sounds:vo_level_battlemode:BAM_21362_1_Eggman_x_x_Going-the-ot
44E80704,Sounds:vo_level_battlemode:BAM_21363_1_Eggman_x_x_You-changed
E317B9BC,Sounds:vo_level_battlemode:BAM_21364_1_Eggman_x_x_Oh-look-at
6F7651EA,Sounds:vo_level_battlemode:BAM_21365_1_Eggman_x_x_Nooo-You-ch
03B8B1CF,Sounds:vo_level_battlemode:BAM_21366_1_Eggman_x_x_Very-good-y
E01848E4,Sounds:vo_level_battlemode:BAM_21367_1_Eggman_x_x_Change-of-di
82E03DE2,Sounds:vo_level_battlemode:BAM_21368_1_Eggman_x_x_Watch-out-I
042076AC,Sounds:vo_level_battlemode:BAM_21369_1_Eggman_x_x_Oh-I-find-t
354CB45E,Sounds:vo_level_battlemode:BAM_21370_1_Eggman_x_x_Get-ready-fo
B16E644C,Sounds:vo_level_battlemode:BAM_21419_1_Eggman_x_x_Someone-scor
7EF47005,Sounds:vo_level_battlemode:BAM_21420_1_Eggman_x_x_Crystals-Cr
5DF435E7,Sounds:vo_level_battlemode:BAM_21421_1_Eggman_x_x_Nice-job-Sc
A3504284,Sounds:vo_level_battlemode:BAM_21457_1_Eggman_x_x_Player-two-s
FF15CDD5,Sounds:vo_level_battlemode:BAM_21458_1_Eggman_x_x_nice-work-pl
2A03AB58,Sounds:vo_level_battlemode:BAM_21459_1_Eggman_x_x_Player-four
9115B4C3,Sounds:vo_level_battlemode:BAM_21422_1_Eggman_x_x_How-can-this
27CDD70B,Sounds:vo_level_battlemode:BAM_21423_1_Eggman_x_x_You-lasted-f
41A9E6F1,Sounds:vo_level_battlemode:BAM_21424_1_Eggman_x_x_Wow-Four-mi
FB3BA536,Sounds:vo_level_battlemode:BAM_21425_1_Eggman_x_x_Four-minutes
456405AF,Sounds:vo_level_battlemode:BAM_21426_20_Eggman_x_x_Congratsy
46AE8A53,Sounds:vo_level_battlemode:BAM_21427_1_Eggman_x_x_Noooo-You-l
6A18C189,Sounds:vo_level_battlemode:BAM_21428_1_Eggman_x_x_You-have-it
D0F2D3F0,Sounds:vo_level_battlemode:BAM_21429_1_Eggman_x_x_You-have-las
0084D5E1,Sounds:vo_level_battlemode:BAM_21430_1_Eggman_x_x_Big-deal-An
339F1F7A,Sounds:vo_level_battlemode:BAM_21431_1_Eggman_x_x_Well-look-a
B6C7F01A,Sounds:vo_level_battlemode:BAM_21432_1_Eggman_x_x_Wrong-Hole
A0CFA813,Sounds:vo_level_battlemode:BAM_21433_1_Eggman_x_x_Blahahahahah
6B597151,Sounds:vo_level_battlemode:BAM_21434_1_Eggman_x_x_Sonic-scored
8B8AADE3,Sounds:vo_level_battlemode:BAM_21435_1_Eggman_x_x_Amy-scored-i
445FEA47,Sounds:vo_level_battlemode:BAM_21436_1_Eggman_x_x_Tails-scored
2C967F22,Sounds:vo_level_battlemode:BAM_21437_1_Eggman_x_x_Knuckles-sco
C026A628,Sounds:vo_level_battlemode:BAM_21438_1_Eggman_x_x_Way-to-go-So
1AA3DE5A,Sounds:vo_level_battlemode:BAM_21439_1_Eggman_x_x_Tails-you-re
D8DA5EEF,Sounds:vo_level_battlemode:BAM_21440_1_Eggman_x_x_Amy-what-ar
FBA28BE4,Sounds:vo_level_battlemode:BAM_21441_1_Eggman_x_x_Classic-Knuc
9A9EF4CD,Sounds:vo_level_battlemode:BAM_21442_1_Eggman_x_x_Player-one-s
C3A4D4DC,Sounds:vo_level_battlemode:BAM_21443_1_Eggman_x_x_Player-two-s
C18195EC,Sounds:vo_level_battlemode:BAM_21444_1_Eggman_x_x_Player-three
34ABA681,Sounds:vo_level_battlemode:BAM_21445_1_Eggman_x_x_Ehhhhh-Wrong
873F8B42,Sounds:vo_level_battlemode:BAM_21446_1_Eggman_x_x_Ehhhhh-Wrong
E9B39003,Sounds:vo_level_battlemode:BAM_21447_1_Eggman_x_x_Ehhhhh-Wrong
F9E4000F,Sounds:vo_level_battlemode:BAM_21448_1_Eggman_x_x_Ehhhhh-Wrong
4A114E6F,Sounds:vo_level_battlemode:BAM_21449_1_Eggman_x_x_Hey-player
8AB1A92B,Sounds:vo_level_battlemode:BAM_21450_1_Eggman_x_x_Player-two
CFF918F5,Sounds:vo_level_battlemode:BAM_21451_1_Eggman_x_x_Player-three
8D7D6B1C,Sounds:vo_level_battlemode:BAM_21452_1_Eggman_x_x_Player-four
63A46AED,Sounds:vo_level_battlemode:BAM_21453_1_Eggman_x_x_Not-there-So
308F364A,Sounds:vo_level_battlemode:BAM_21454_1_Eggman_x_x_Tails-thats
70A58053,Sounds:vo_level_battlemode:BAM_21455_1_Eggman_x_x_Amy-you-migh
E5E4EAE9,Sounds:vo_level_battlemode:BAM_21456_1_Eggman_x_x_Knuckles-try
CF7F4E44,Sounds:vo_hub1:HB1_11000_20_Doctor_x_x_Well-hello
FF3352F0,Sounds:vo_hub1:HB1_11001_20_Doctor_x_x_I-am-fightin
2C1E106B,Sounds:vo_hub1:HB1_11002_1_Doctor_x_x_This-is-not
C5182CC9,Sounds:vo_hub1:HB1_11003_1_Doctor_x_x_Will-you-hel
1D3ECDE1,Sounds:vo_hub1:HB1_11004_1_Doctor_x_x_Well-hello-t
CF1E2583,Sounds:vo_hub1:HB1_11005_20_Doctor_x_x_Hey-can-you
E1F0D2FA,Sounds:vo_hub1:HB1_11006_20_Sonic_x_x_Wait-are-th
2A8B9DD7,Sounds:vo_hub1:HB1_11007_1_Doctor_x_x_Oh-hehe-no
863A8C91,Sounds:vo_hub1:HB1_11008_1_Sonic_x_x_We-are-on-it
9822566F,Sounds:vo_hub1:HB1_11009_1_Knuckles_x_x_ALT-Yep-m
39E3D0B8,Sounds:vo_hub1:HB1_11010_1_Doctor_x_x_Well-it-look
95B006AB,Sounds:vo_hub1:HB1_11011_1_Doctor_x_x_said-overly
64479FC1,Sounds:vo_hub1:HB1_11012_1_Doctor_x_x_Hmmm-I-see
63AE9D2B,Sounds:vo_hub1:HB1_11013_1_Doctor_x_x_You-did-it
A91659B5,Sounds:vo_hub1:HB1_11014_20_Doctor_x_x_Why-you-sure
7ECECB8C,Sounds:vo_hub1:HB1_11015_1_Doctor_x_x_There-are-my
C2A23577,Sounds:vo_hub1:HB1_11016_1_Sonic_x_x_We-got-your
74CD3734,Sounds:vo_hub1:HB1_11017_1_Amy_x_x_We-got-them
E6C4219E,Sounds:vo_hub1:HB1_11018_1_Knuckles_x_x_And-we-came
B657583B,Sounds:vo_hub1:HB1_11019_1_Tails_x_x_We-were-able
C4471CD1,Sounds:vo_hub1:HB1_11020_20_Sonic_x_x_Does-anyone
1838C727,Sounds:vo_hub1:HB1_11021_1_Amy_x_x_Are-we-looki
9DC71062,Sounds:vo_hub1:HB1_11022_1_Knuckles_x_x_I-dont-see
6B015981,Sounds:vo_hub1:HB1_11023_1_Tails_x_x_I-am-not-sur
FB1E4A40,Sounds:vo_hub1:HB1_11024_1_Sonic_x_x_Here-they-ar
B6B55C3E,Sounds:vo_hub1:HB1_11025_1_Amy_x_x_We-found-the
F6A64B5D,Sounds:vo_hub1:HB1_11026_1_Knuckles_x_x_I-think-we-f
63D6CE92,Sounds:vo_hub1:HB1_11027_1_Tails_x_x_I-believe-we
6EF90A38,Sounds:vo_hub1:HB1_11028_1_Sonic_x_x_Thats-it-w
0278690D,Sounds:vo_hub1:HB1_11029_1_Amy_x_x_These-should
8326A7E4,Sounds:vo_hub1:HB1_11030_1_Knuckles_x_x_This-is-more
A51F4A18,Sounds:vo_hub1:HB1_11031_1_Tails_x_x_Thats-the-l
02B5F1FE,Sounds:vo_hub1:HB1_11032_1_Sonic_x_x_What-is-that
D3A99AF2,Sounds:vo_hub1:HB1_11033_1_Amy_x_x_I-think-its
85DDED83,Sounds:vo_hub1:HB1_11034_1_Tails_x_x_We-need-to-f
1BDB4172,Sounds:vo_hub1:HB1_11035_1_Knuckles_x_x_Okay-wow-l
5E2E4CD8,Sounds:vo_hub1:HB1_11036_1_Sonic_x_x_Lets-take-t
0C820065,Sounds:vo_hub1:HB1_11037_1_Amy_x_x_Over-the-bri
7899CD08,Sounds:vo_hub1:HB1_11038_1_Tails_x_x_We-should-ma
250534F6,Sounds:vo_hub1:HB1_11039_1_Knuckles_x_x_Cliff-has-to
D943F173,Sounds:vo_hub1:HB1_11040_1_Sonic_x_x_Whatever-the
3DC1BDF8,Sounds:vo_hub1:HB1_11041_1_Amy_x_x_Wow-look-at
8B72FFDD,Sounds:vo_hub1:HB1_11042_1_Tails_x_x_Whatever-the
